Security Code,Security Id,Security Name
530625,SOLIMTD-B,SOL LTD.
538575,SOLISMAR,Solis Marketing Ltd
532474,SOLITARBBPH,SOLITARBBPH
503693,SOLITIN,SOLITAIRE INVESTMENTS CO.LTD.
500393,SOLPHR--Z,SOL PHARMACEUTICAL LTD.
522153,SOLRSNI,SOLARSON INDUSTRIES LTD.
518071,SOMANCM,SOMANI CEMENT COMPANY LTD.
511722,SOMANFN,SOMANI SWISS INDUSTRIES LTD.
504615,SOMANI,SOMANI IRON & STEEL LTD.
531548,SOMANYCERA,SOMANY CERAMICS LTD.
516038,SOMAPPR,SOMA PAPERS & INDUSTRIES LTD.
521034,SOMATEX,SOMA TEXTILES & INDUSTRIES LTD.
530823,SOMATR,SOMANI STRIPS LTD.
533001,SOMICONV,SOMI CONVEYOR BELTINGS LTD.
519369,SOMKAFD,SOMKAN MARINE FOODS LTD.
531507,SOMPHYT,SOM PHYTOPHARMA (I) LTD.
523083,SOMPLAST,SOMPLAST LEATHER INDUSTRIES LTD.
538943,SONAL,Sonal Mercantile Ltd
526901,SONALAD,SONAL ADHESIVES LTD.
532221,SONATSOFTW,SONATA SOFTWARE LTD.
531751,SONCLOC,SONELL CLOCKS & GIFTS LTD.
512491,SONUSYN,SONU SYNTHETICS LTD.
532679,SORILINFRA,SORIL Infra Resources Ltd
524667,SOTL,SAVITA OIL TECHNOLOGIES LTD.
531645,SOUISPAT,Southern Ispat and Energy Ltd-$
523033,SOUNDCRAFT,SOUNDCRAFT INDUSTRIES LTD.
521036,SOURCEIND,SOURCE INDUSTRIES (INDIA) LTD.
531398,SOURCENTRL,SOURCE NATURAL FOODS & HERBAL SUPPL LTD.
511569,SOURFIN,SOURCE FINANCIAL SERVICES LTD.
532218,SOUTHBANK,SOUTH INDIAN BANK LTD.
540174,SOUTHERNIN,Southern Infosys Ltd
526767,SOUTHFUEL,SOUTHERN FUEL LTD.
530491,SOUTHIR,SOUTHERN IRON & STEEL COMPANY LTD.
513498,SOUTHMG,SOUTHERN MAGNESIUM & CHEMICALS LTD.
500395,SOUTHNHE,SOUTHERN HERBALS LTD.
530385,SOUTHPO,SOUTH POLE SECURITIES LTD.
514454,SOUTLAT,SOUTHERN LATEX LTD.
523826,SOVERDIA,SOVEREIGN DIAMONDS LTD.
532025,SOWBHAGYA,SOWBHAGYA MEDIA LTD.
542376,SPACAPS,SPA Capital Services Ltd
538920,SPACEAGE,Spaceage Products Ltd
541890,SPACEINCUBA,Space Incubatrics Technologies Ltd
515003,SPACI,SPARTEK CERAMICS INDIA LTD.
540048,SPAL,S.P. Apparels Ltd
508976,SPANCO,SPANCO LTD.-$
542759,SPANDANA,Spandana Sphoorty Financial Ltd
530223,SPANDYE,SPAN DYESTUFF INDUSTRIES LTD.
532872,SPARC,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.
531370,SPARCSYS,SPARC SYSTEMS LTD.
531313,SPARKFD,SPARKLE FOODS LTD.
517157,SPARKPL,SPARK PLUGS COMPANY INDIA LTD.
531136,SPARKSH,SPARKLING (INDIA) FINSHARES LTD.
532833,SPARSHBPO,SPARSH BPO SERVICES LTD.
530289,SPCAPIT,SP CAPITAL FINANCING LTD.
531982,SPECFOOD,SPECTRUM FOODS LTD.
534425,SPECIALITY,SPECIALITY RESTAURANTS LTD.
502465,SPECIAPP,SPECIALITY PAPERS LTD.
512153,SPECMKT,SPECULAR MARKETING & FINANCING LTD.
512413,SPECTACLE,Spectacle Ventures Ltd
513687,SPECTRA,SPECTRA INDUSTRIES LTD.
517166,SPELS,SPEL SEMICONDUCTOR LTD.
542337,SPENCER,Spencers Retail Ltd
526161,SPENTA,SPENTA INTERNATIONAL LTD.
521082,SPENTEX,SPENTEX INDUSTRIES LTD.
500758,SPIC,SOUTHERN PETROCHEMICALS LTD.
590030,SPIC,SOUTHERN PETROCHEMICALS LTD.
526827,SPICEISL,SPICE ISLANDS APPARELS LTD.-$
500285,SPICEJET,SPICEJET LTD.
535714,SPICEMBBPH,SPICEMBBPH
750287,SPICENETR,SPICE NET
532863,SPICETELE,SPICE COMMUNICATIONS LTD.
540084,SPICY,Spicy Entertainment and Media Ltd
539168,SPISYS,Spisys Ltd
532651,SPLIL,SPL INDUSTRIES LTD.
526417,SPLINDL,SPL INDUSTRIES LTD.
524364,SPLPOLY,SPL POLYMERS LTD.
508978,SPLTECHNO,SPL TECHNOCHEM LTD.
500402,SPMLINFRA,SPML Infra Limited
539221,SPORTKING,Sportking India Ltd
523525,SPPTROL,SPECIALITY PETROLUBES LTD.
540079,SPRAYKING,Sprayking Agro Equipment Ltd
517328,SPRMCON,SUPREME CONDUCTORS LTD.
533042,SPRMPETBBPH,SPRMPETBBPH
538402,SPS,SPS Finquest Ltd
530177,SPSINT,SPS INTERNATIONAL LTD.
533110,SPSL,SHREE PRECOATED STEELS LTD.
519238,SPTRSHI,SAPTARISHI AGRO INDUSTRIES LTD.
512221,SPVGLOBAL,SPV Global Trading Ltd
533301,SPYL,SHEKHAWATI POLY-YARN LTD.
532249,SQL,SQL STAR INTERNATIONAL LTD.-$
710034,SRAMASM,SH RAM ASMGT
531359,SRAMSET,SHRIRAM ASSET MANAGEMENT CO.LTD.
513158,SRAMSTLDM,SRI RAMKRISHNA STEEL INDUSTRIES LTD.
531149,SRANGMARK,SHREE RANG MARK TRAVELS LTD.
507484,SRCHRDM,SRI CHAKRA REMEDIES LTD.
542232,SRD,Shankar Lal Rampal Dye-Chem Ltd
519242,SRDAPRT,SARDA PROTEINS LTD.
535141,SRDL,SUNSTAR REALTY DEVELOPMENT LTD.
514248,SRECR,SREECHEM RESINS LTD.
530037,SREEJAYA,SREE JAYALAKSHMI AUTOSPIN LTD.
535601,SREEL,SREELEATHERS LTD.
590131,SREEL2,SREELEATHERS LTD.
540810,SREELBBPH,SREELBBPH
710016,SREINFN,SREI INTERNA
523756,SREINFRA,SREI INFRASTRUCTURE FINANCE LTD.
539217,SRESTHA,Srestha Finvest Ltd
503806,SRF,SRF LTD.
533102,SRFBBPH,SRFBBPH
532982,SRFLBBPH,SRF LIMITED*
532750,SRFLTDBBPH,SRFLTDBBPH
532473,SRFPOBBPH,SRFPOBBPH
532685,SRFPOLYBBPH,SRFPOLYBBPH
534680,SRGHFL,SRG HOUSING FINANCE LTD.
536710,SRGSFL,S R G Securities Finance Ltd
524410,SRHHL,SRHHL INDUSTRIES LTD.
532842,SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.
530981,SRHSYNT,SRH SYNTHETICS LTD.
518053,SRICC,Sri Chakra Cement Ltd
513223,SRIISHR,SHRI ISHAR ALLOY STEELS LTD.
531604,SRIKAND,SRI SKANDAN INDUSTRIES LTD.
514442,SRIKPRIND,SRI KPR INDUSTRIES LTD.
522221,SRILAEG,SRI LAKSHMI ENGINEERING INDUSTRIES LTD.
521119,SRIMALI,SRI MALINI SPINNING MILLS LTD.
524626,SRIMANP,SRIMAN PETROCHEMICALS LTD.
700066,SRIMSPG,Sri Malini Spinning Mills Ltd
531536,SRIMT,SRIVEN MULTI-TECH LTD.
521234,SRINACHA,SRI NACHAMMAI COTTON MILLS LTD.-$
530667,SRINANDAA,SRI NANDAA SPINNERS LTD.
513515,SRIND,S.R.INDUSTRIES LTD.
531796,SRINFEA,SRINIVASA FERRO ALLOYS LTD.
710017,SRINFIN,SREI INTERNATIONAL FINANCE
526437,SRINICO,SHRI NICOSECT LTD.
526893,SRINIHAT,SRINIVASA HATCHERIES LTD.-$
523814,SRINSME,SRINIVASA SMELTERS LTD.
506180,SRIOMTR,SHREE OM TRADES LTD.
513605,SRIPIPES,Srikalahasthi Pipes Limited
515081,SRIVAJRA,SRI VAJRA GRANITES LTD.
513609,SRIVASAV,SRI VASAVI INDUSTRIES LTD.
531141,SRJTC,SRI JAYALAKSHMI SPINNING MILLS LTD.
513351,SRKRSTR,SKS LTD.
535466,SRL,SAMRUDDHI REALTY LTD.
523515,SRLXMED,SURLUX MEDIQUIP LTD.
521178,SRMCL,SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.-$
523222,SRMENERGY,SRM ENERGY LTD.
524067,SRNEDYE,SERENE INDUSTRIES LTD.
521236,SROGNGM,SRI GANAPATHY MILLS CO.LTD.
522277,SRPIND,SRP INDUSTRIES LTD.
531174,SRPLLTD,SRPL LTD.
516086,SRPML,SHREE RAJESHWARANAND PAPER MILLS LTD.
536799,SRSFIN,SRS Finance Ltd
523848,SRSHTSHDM,SRUSHTI SHOES LTD.
533569,SRSLTD,SRS LTD.
533305,SRSREAL,SRS REAL INFRASTRUCTURE LTD.
517366,SRSTENT-B,SRSTENT-B
511218,SRTRANSFIN,SHRIRAM TRANSPORT FINANCE CO.LTD.
521250,SRUMATX,SREE UMA PARAMESWARI MILLS LTD.
540914,SRUSTEELS,SRU Steels Ltd
518018,SRVIC,SRI VISHNU CEMENT LTD.
517275,SRYMRPH,SURYA MURPHY RICHARDS LTD.
522296,SSFORMT,S.S.FORGINGS & ENGINEERING LTD.
523774,SSHELTR,SOUTHERN SHELTERS LTD.
518083,SSIMHCM,SRI SIMHADRI CEMENTS LTD.
523554,SSIND-B1,S&S INDUSTRIES & ENTERPRISES LTD.
531184,SSKFISC,SSK FISCAL SERVICES LTD.
532879,SSLEL,SIR SHADI LAL ENTERPRISES LTD.
530565,SSLFINANCE,ARCHANA SOFTWARE LTD.
511515,SSLINDI,SSL (INDIA) LTD.
521172,SSMILLS,SSM MILLS LTD.
524636,SSORGS,SS ORGANICS LTD.
530821,SSPDL,SSPDL LTD.-$
539026,SSPNFIN,SSPN Finance Ltd
531736,SSPPOLY,SSP POLYMER INDUSTRIES LTD.
514350,SSTSILKS,SSTELLA SILKS LTD.
513262,SSWL,STEEL STRIPS WHEELS LTD.-$
513488,SSWRL,SHREE STEEL WIRE ROPES LTD.
513593,STACH,STANDARD CHROME LTD.
531123,STALGAR,STALLION GARMENTS EXPORT LTD.
531723,STAMPEDE,Stampede Capital Limited
580001,STAN,STANDARD CHARTERED PLC
511700,STANCAP,STANDARD CAPITAL MARKETS LTD.
505382,STANENG,STANFORD ENGINEERING LTD.
530931,STANPACK,STANPACKS (INDIA) LTD.
506105,STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.
532531,STAR,Strides Pharma Science Ltd
540575,STARCEMENT,Star Cement Ltd
531616,STARCOM,Starcom Information Technology Ltd
539255,STARDELTA,Star Delta Transformers Ltd
590129,STARDELTA2,Star Delta Transformers Ltd
513505,STARELE,STAR PRECISION ELECTRONICS (INDIA) LTD.
540492,STARLINE,Starline Precious Stone Ltd
538733,STARLIT,Starlit Power Systems Ltd
517548,STARLITE,STARLITE COMPONENTS LTD.
520155,STARLOG,Starlog Enterprises Ltd
505421,STARMCH,STAR MACHINERY MANUFACTURING CO.LTD
516022,STARPAPER,STAR PAPER MILLS LTD.
512381,STARTECK,Starteck Finance Ltd
512531,STCINDIA,STATE TRADING CORPORATION OF INDIA LTD.
514197,STCORP,S&T CORPORATION LTD.
504180,STDBAT,STANDARD BATTERIES LTD.
511042,STDMDCH,STANDARD MEDICAL & PHARMACEUTICALS LTD.
526231,STDSFAC,STANDARD SURFACTANTS LTD.
523351,STDSHOE,STANDARD SHOE SOLE AND MOULD (INDIA) LTD.
532429,STEBBPH,STEBBPH
513517,STEELCAS,STEELCAST LTD.
500399,STEELCO,STEELCO GUJARAT LTD.
506059,STEELTUBES,STEEL TUBES OF INDIA LTD.
534748,STEELXIND,STEEL EXCHANGE INDIA LTD.
590037,STEELXIND1,STEEL EXCHANGE INDIA LTD.-$
508998,STEERINTER,STERLING INTERNATIONAL ENTERPRISES LTD.-$
533316,STEL,STEL Holdings Ltd
524612,STELADG,STELLAR DRUGS LTD.
513175,STELAGE-B,STEELAGE INDUSTRIES LTD.
504953,STELCOM,STEEL COMPLEX LTD.
700009,STELCORDM,STELCO GUJ
513530,STELCOST,STELCO STRIPS LTD.
526071,STELLANT,STELLANT SECURITIES (INDIA) LTD.
536738,STELLAR,Stellar Capital Services Ltd
531509,STEP2COR,STEP TWO CORPORATION LTD.
512215,STEPHANOTIS,Stephanotis Finance Ltd
500466,STERHFN,STERLING HOLIDAY FINANCIAL SERVICES LTD.
524644,STERLCH,STERLING BASIC ORGANICS LTD.
512299,STERLINBIO,STERLING BIOTECH LTD.
523363,STERLINH,STERLING HOLIDAY RESORTS (INDIA) LTD.-$
500900,STERLITEIND,STERLITE INDUSTRIES (INDIA) LTD.
513575,STERPOW,Sterling Powergensys Limited
531628,STERSPN,STERLING SPINNERS LTD.
530759,STERTOOLS,STERLING TOOLS LTD.-$
531901,STERWEB,STERLING WEBNET LTD.
504960,STEWARTQ,STEWARTS & LLOYDS OF INDIA LTD.-$
531430,STGRFLD,STGRFLD
531741,STGUJHS,STERLING (GUJARAT) HOSPITALS LTD.
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.
526713,STIEFELDM,STIEFEL UND SCHUH INDIA LTD.
515115,STIGRAN,STI GRANITE INDIA LTD.
531152,STILESI,STILES INDIA LTD.
513151,STINDIA,STI INDIA LTD.
517492,STIPROD,STI PRODUCTS INDIA LTD.
540738,STL,Shreeji Translogistics Ltd
524486,STLBNCH,STILBENE CHEMICALS LTD.
513173,STLSTRINF,STEEL STRIPS INFRASTRUCTURES LTD.
512640,STOCKNET,STOCKNET INTERNATIONAL LTD.
522085,STONEIN,STONE INDIA LTD.-$
530349,STONOMA,STONO MACHINES & CASTINGS LTD.
532115,STOTZBL,STOTZ-BLACKSMITHS LTD.
504959,STOVACQ,STOVEC INDUSTRIES LTD.
541633,STRAEXPO,Sophia Traexpo Ltd
530495,STRATMONT,Stratmont Industries Ltd
526500,STRGRENWO,STERLING GREEN WOODS LTD.
504717,STRIPMT,STEEL STRIPS LTD.
508963,STRLGUA,STERLING GUARANTY & FINANCE LTD.
531332,STRLIND,STRLIND
526357,STRLKAL,STERLING KALKSAND BRICKS LTD.
513476,STRNJAY,SHATRUNJAY EXTRUSIONS LTD.
530563,STRONTI,STRONTIUM FERRITEN INDIA LTD.
532374,STRTECH,STERLITE TECHNOLOGIES LTD.
538876,STSERV,S T Services Ltd
530611,STURDY,STURDY INDUSTRIES LTD.
526951,STYLAMIND,Stylam Industries Limited
531461,SUAPARL,SUVARNA APPAREL AND FASHION EXPORTS LTD.
526733,SUASHDIM,SUASHISH DIAMONDS LTD.
532348,SUBEX,SUBEX LTD.
536671,SUBHTEX,Subh Tex (India) Ltd
514268,SUBHTXT,SUBHAKTI TEXTILES LTD.
517168,SUBROS,SUBROS LTD.
531385,SUBRP,SUBRP
530231,SUBSM,SUBHASH SILK MILLS LTD.
538714,SUCHITRA,Suchitra Finance & Trading Company Ltd
512075,SUCHTRD,SUCHAK TRADING LTD.
530883,SUCROSA,SUPER CROP SAFE LTD.
506003,SUDAI,SUDAL INDUSTRIES LTD.
533332,SUDAR,SUDAR INDUSTRIES LTD.
506655,SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.
526530,SUDIN,SUDEV INDUSTRIES LTD.
518026,SUDRCEM,SUDARSHAN CEMENT LTD.
521113,SUDTIND-B,SUDITI INDUSTRIES LTD.
540318,SUERYAAKNI,Sueryaa Knitwear Ltd
511654,SUGALDAM,SUGAL & DAMANI SHARE BROKERS LTD.
531405,SUGAT,SUGAM AGRO-TECH LTD.
542683,SUICH,Suich Industries Ltd
539117,SUJALA,Sujala Trading & Holdings Ltd
517224,SUJANAUNI,SUJANA UNIVERSAL INDUSTRIES LTD.-$
532170,SUJTRFI,SUJAN TRADING & FINANCE CO.LTD.
524542,SUKHJITS,SUKHJIT STARCH & CHEMICALS LTD.-$
508969,SULABEN,SULABH ENGINEERS & SERVICES LTD.
507517,SULINDI,SUL INDIA LTD.
523295,SUMANMOTEL,SUMAN MOTELS LTD.
530419,SUMEDHA,SUMEDHA FISCAL SERVICES LTD.
514211,SUMEETINDS,SUMEET INDUSTRIES LTD.-$
530445,SUMERUIND,SUMERU INDUSTRIES LTD.
524105,SUMEXCH,SUMEX CHEMICALS LTD.
542920,SUMICHEM,Sumitomo Chemical India Ltd
504807,SUMMITSEC,SUMMIT SECURITIES LTD.
533306,SUMMITSEC,SUMMIT SECURITIES LTD.
506615,SUNASIAN,Sunrise Asian Limited
532484,SUNBBPH,SUNBBPH
530763,SUNBRIGHT,SUNBRIGHT STOCK BROKING LTD.
519610,SUNCITY,SUNCITY INDUSTRIES LTD.
530795,SUNCITYSY,SUNCITY SYNTHETICS LTD.
520056,SUNCLAYLTD,SUNDARAM-CLAYTON LTD.
533166,SUNDARAM,SUNDARAM MULTI PAP LTD.
590071,SUNDARMFIN,SUNDARAM FINANCE LTD.
526749,SUNDERADM,SUNDERBAN AQUATIC FARMS LTD.
590072,SUNDRMBRAK,SUNDARAM BRAKE LININGS LTD.
500403,SUNDRMFAST,SUNDRAM FASTENERS LTD.
530425,SUNDYEX,SUNDAY EXPORTS LTD.
532211,SUNEARTH,SUN EARTH CERAMICS LTD.
531260,SUNEDISON,Sunedison Infrastructure Ltd
505541,SUNFI,SUNFLEX FINANCE & INVESTMENTS LTD.
500404,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.
531433,SUNGOLD,SUNGOLD CAPITAL LTD.
531013,SUNGRAN,Sun Granite Export Limited
530953,SUNILAGR,SUNIL AGRO FOODS LTD.-$
532711,SUNILHITEC,SUNIL HITECH ENGINEERS LTD.
521232,SUNILTX,SUNIL INDUSTRIES LTD.
531707,SUNINFO,SUN INFOWAYS LTD.
531945,SUNITEE,SUNITEE CHEMICALS LTD.
520117,SUNKU,SUNKU AUTO LTD.
531295,SUNLAKE,SUNLAKE RESORTS & HOTELS LTD.
537253,SUNLOC,Sunil Healthcare Ltd
530935,SUNOLEO,SUNRISE OLEOCHEMICALS LTD.
524715,SUNPHARMA*,SUN PHARMACEUTICAL INDUSTRIES LTD.
700079,SUNPHCRP,SUN PHARMA
523425,SUNRAJDI,SUNRAJ DIAMOND EXPORTS LTD.
542025,SUNRETAIL,Sun Retail Ltd
501110,SUNRINV,SUNRISE INDUSTRIAL TRADERS LTD.
530845,SUNSHIEL,SUNSHIELD CHEMICALS LTD.
532154,SUNSHINE,SUN AND SHINE WORLDWIDE LTD.
524452,SUNSL,SUNSTAR LUBRICANTS LTD.
517403,SUNSOUI,SUN SOURCE (INDIA) LTD.
530575,SUNSS,SUNSTAR SOFTWARE SYSTEMS LTD.
524536,SUNSTAR,SUN STAR CHEMICALS LTD.
531752,SUNTECHNO,SUN TECHNO OVERSEAS LTD.
512179,SUNTECK,SUNTECK REALTY LTD.
532733,SUNTV,SUN TV NETWORK LTD.
531345,SUNZI,SUNRISE ZINC LTD.
507518,SUPDF,SUPERSTAR DISTILLERIES & FOODS LTD.
516080,SUPEPOL,SUPER POLYFABRIKS LTD.
512527,SUPER,SUPER SALES INDIA LTD.-$
530735,SUPERBAK,SUPER BAKERS (INDIA) LTD.
513277,SUPERFORGE,SUPER FORGINGS & STEELS LTD.
523283,SUPERHOUSE,SUPERHOUSE LTD.
526469,SUPERIA,SUPERIOR AIR PRODUCTS LTD.
539835,SUPERIOR,Superior Finlease Ltd
780008,SUPERNOVA,Supernova Advertising Ltd
541701,SUPERSHAKT,Supershakti Metaliks Ltd
503857,SUPERSP,SIDDHARTHA SUPER SPINNING MILLS LTD.
521180,SUPERSPIN,SUPER SPINNING MILLS LTD.
503297,SUPERSYN,SUPER SYNCOTEX (INDIA) LTD.
526133,SUPERTEX,SUPERTEX INDUSTRIES LTD.
524784,SUPHA,SUPRIYA PHARMACEUTICALS LTD.
519236,SUPLFOD,SUPPLEMENTARY FOODS (INDIA) LTD.
523273,SUPOFDM,SUPREME ORIENTED FILMS LTD.
500405,SUPPETRO*,SUPREME PETROCHEM LTD.
532509,SUPRAJIT,SUPRAJIT ENGINEERING LTD.-$
540168,SUPRAP,Supra Pacific Management Consultancy Ltd
530539,SUPRAPT,SUPRAPTI PLASTICS LTD.
511539,SUPRATRE,Supra Trends Limited
532070,SUPRBPA,SUPERB PAPERS LTD.
531699,SUPRDOM,SUPER DOMESTIC MACHINES LTD.
530677,SUPREME,SUPREME HOLDINGS & HOSPITALITY (INDIA) LTD.
533037,SUPREMEBBPH,SUPREM IND*
509930,SUPREMEIND,SUPREME INDUSTRIES LTD.
532904,SUPREMEINF,SUPREME INFRASTRUCTURE INDIA LTD.
531934,SUPREMETEX,SUPREME TEX MART LTD.
534733,SUPREMEX,Supremex Shine Steels Ltd
531764,SUPRTELE,SUPREME TELECOM & NETWORK INDIA LTD.
514438,SUPSOXL,SUPERIOR SOX LTD.
517490,SUPSTAW,SUPER STAR WELDING INDUSTRIES LTD.
523842,SUPTANERY,Super Tannery Limited
518075,SURAJ,SURAJ PRODUCTS LTD.
531844,SU-RAJD,SU-RAJD
530227,SURAJHLD,SURAJ HOLDINGS LTD.
531638,SURAJLTD,SURAJ LTD.-$
511517,SURAJSC,SURAJ SECURITIES & FINANCE LTD.
533021,SURANABBPH,SURANA TELE*
531102,SURANACORP,SURANA CORPORATION LTD.
513597,SURANAIND,SURANA INDUSTRIES LTD.
533298,SURANASOL,Surana Solar Limited
517530,SURANAT&P,Surana Telecom And Power Limited
512243,SURASEC,SURANA SECURITIES LTD.
530185,SURATEX,SURAT TEXTILE MILLS LTD.
514260,SURBHIN,SURBHI INDUSTRIES LTD.
512311,SURCHIN,SURABHI CHEMICALS & INVESTMENTS LTD.
519604,SURFI,SURYO FOODS & INDUSTRIES LTD.
532028,SURFUNC,SURYA FUN CITY LTD.
531262,SURINDL,SURYA INDUSTRIAL CORPORATION LTD.
526211,SURJIND,SURAJ INDUSTRIES LTD.
519411,SURSF,SURYACHAKRA SEAFOODS LTD.
531545,SURSTON,SURAJ STONE CORPORATION LTD.
533101,SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.
532874,SURYACHAKRA,SURYACHAKRA POWER CORPORATION LTD.
500406,SURYAGRO,SURYA AGROILS LTD.
539253,SURYAINDIA,Surya India Ltd
521022,SURYAJYOTI,SURYAJYOTI SPINNING MILLS LTD.-$
511185,SURYAKR,SURYAKRIPA FINANCE LTD.
514138,SURYALA,SURYALATA SPINNING MILLS LTD.-$
521200,SURYALAXMI,SURYALAKSHMI COTTON MILLS LTD.
532516,SURYAPHARM,SURYA PHARMACEUTICAL LTD.
500336,SURYAROSNI,SURYA ROSHNI LTD.
531920,SURYODAL,SURYODAYA ALLO-METAL POWDERS LTD.
530753,SURYOPLA,SURYODAYA PLASTICS LTD.
514140,SURYVANSP,SURYAVANSHI SPINNING MILLS LTD.-$
530123,SUSHANTDM,SUSHANT CAPITAL LTD.
516034,SUSHLPU,SUSHILA PULP & PAPER LTD.
506176,SUSMITR,SUSMIT TRADING LTD.
526083,SUTHTWNDM,SOUTHERN TOWNSHIP PROMOTERS LTD.
532782,SUTLEJTEX,SUTLEJ TEXTILES & INDUSTRIES LTD.
530239,SUVEN,SUVEN LIFE SCIENCES LTD.
543064,SUVENPHAR,Suven Pharmaceuticals Ltd
537259,SUYOG,Suyog Telematics Ltd
532667,SUZLON,SUZLON ENERGY LTD.
531885,SVAINDIA,SVA INDIA LTD.
523722,SVAMSOF,SVAM SOFTWARE LTD.
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd
524488,SVCIND,SVC INDUSTRIES Ltd
512449,SVCRES,SVC Resources Limited
503301,SVDSIMI,SVADESHI MILLS CO.LTD.
535621,SVGLOBAL,S V GLOBAL MILL LTD.
522175,SVOGL,SVOGL Oil Gas And Energy Ltd-$
527003,SVOYHERDM,SAVOY HERBALS LTD.
505590,SVPGLOB,SVP GLOBAL VENTURES LTD.
539041,SVPHOUSING,SVP Housing Ltd
519305,SVRNAQU,SUVARNA AQUA FARM & EXPORTS LTD.
503659,SW1,SW Investments Ltd
506863,SWADEIN,SWADESHI INDUSTRIES LEASING CO.LTD.
519254,SWADIND,SWAD INDUSTRIES & LEASING LTD.
503816,SWADPOL,SWADESHI POLYTEX LTD.
590090,SWAGRO,Swarnajyothi Agrotech & Power Limited-$
531909,SWAGRUHA,SWAGRUHA INFRASTRUCTURE LTD.
539406,SWAGTAM,Swagtam Trading & Services Ltd
519343,SWAIVAN,SWAIKA VANASPATI PRODUCTS LTD.
503310,SWANENERGY,SWAN ENERGY LTD.
500407,SWARAJENG,SWARAJ ENGINES LTD.
526365,SWARNSAR,Swarnsarita Gems Ltd
509260,SWASRUB,SWASTIK RUBBER PRODUCTS LTD.
530585,SWASTIKA,SWASTIKA INVESTMART LTD.
510245,SWASTIVI,SWASTI VINAYAKA SYNTHETICS LTD.
506718,SWASURF,SWASTIK SURFACTANTS LTD.
532051,SWELECTES,Swelect Energy Systems Limited-$
513442,SWETAST,SWEATAMBER STEEL LTD.
531186,SWETCHM,SWET-CHEM ANTIBIOTICS LTD.
531089,SWISSEN,SWISSEN INTERSPACE LTD.
517201,SWITCHTE,SWITCHING TECHNOLOGIES GUNTHER LTD.
530217,SWOEF,SWOJAS ENERGY FOODS LTD.
512359,SWORDEDGE,Sword-Edge Commercials Limited
531003,SWRNASE,SWARNA SECURITIES LTD.
700043,SWRUBER,Swastik Rubber Products Ltd
542760,SWSOLAR,Sterling and Wilson Solar Ltd
700044,SWSTRUB,Swastik Rubber Products Ltd
700048,SWSURFC,Swastik Surfactants Ltd
539517,SXETF,HDFC Sensex ETF - Open Ended Traded Fund
531499,SYBLY,SYBLY INDUSTRIES LTD.-$
532409,SYGENTA,SYNGENTA INDIA LTD.
511447,SYLPH,SYLPH TECHNOLOGIES LTD.
504184,SYLVAEL,SYLVANIA & LAXMAN LTD.
539278,SYMBIOX,Symbiox Investment & Trading Company Ltd
517385,SYMPHONY,Symphony Limited
533157,SYNCOM,Syncom Healthcare Ltd
524470,SYNCOMF,SYNCOM FORMULATIONS (INDIA) LTD.-$
532276,SYNDIBANK,SYNDICATE BANK
531115,SYNERGY,SYNERGY COSMETICS (EXIM) LTD.
539268,SYNGENE,Syngene International Ltd
511347,SYNRGFN,SYNERGY FINANCIAL EXCHANGE LTD.
506660,SYNTHCHEM,SYNTHETICS & CHEMICALS LTD.
513307,SYNTHFO,SYNTHIKO FOILS LTD.
519313,SYPAGFD,SYP AGRO FOODS LTD.
531173,SYSCHEM,SYSCHEM (INDIA) LTD.
539842,SYSCO,Sysco Industries Ltd
531418,SYSTELIN,SYSTEL INFOTECH LTD.
526506,SYSTMTXC,SYSTEMATIX CORPORATE SERVICES LTD.
531432,SYTIXSE,SYSTEMATIX SECURITIES LTD.
539956,TAALENT,TAAL Enterprises Ltd
537392,TAAZAINT,Taaza International Ltd
590114,TAAZAINT2,Taaza International Limited
710036,TAFINANDM,TATAFINANCE
532465,TAFNCCPEQ,TAFNCCPEQ
540108,TAHL,Tiaan Ayurvedic & Herbs Ltd
500409,TAHYDDM,TATA HYDRO ELECTRIC POWER SUPPLY CO.LTD.
514464,TAICHONG,TAI CHONBANG TEXTILE INDUSTRIES LTD.
519483,TAIIND,TAI INDUSTRIES LTD.-$
507785,TAINWALCHM,TAINWALA CHEMICALS & PLASTICS (INDIA) LTD.
532390,TAJGVK,TAJGVK HOTELS & RESORTS LTD.
532890,TAKE,TAKE SOLUTIONS LTD.
533639,TAKSHEEL,TAKSHEEL SOLUTIONS LTD.
505160,TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD.
538987,TALBROSENG,Talbros Engineering Ltd
513636,TALVROC,TALAVADI ROCK & MINERAL PRODUCTS LTD.
533200,TALWALKARS,Talwalkars Better Value Fitness Ltd
541545,TALWGYM,Talwalkars Healthclubs Ltd
533170,TAMBOLI,TAMBOLI CAPITAL LTD.
521038,TAMJAIM,TAMILNADU JAIBHARAT MILLS LTD.
